iso_code,coal_consumption,year,color
BMU,,1988,8080FF
BTN,,1988,FFFF80
BOL,,1988,FFFFB0
BWA,,1988,FF80FF
VGB,,1988,80FFFF
BRN,,1988,B0FFFF
BFA,,1988,FF7000
BDI,,1988,FFA000
KHM,,1988,7000FF
CMR,,1988,0070FF
CPV,,1988,FF0070
CYM,,1988,70FF00
CAF,,1988,007000
TCD,,1988,A000FF
COM,,1988,700000
COG,,1988,00A0FF
COK,,1988,FF7070
CRI,,1988,FF00A0
CIV,,1988,70FF70
CUB,,1988,7070FF
COD,,1988,FFFF70
DJI,,1988,FF70FF
DMA,,1988,70FFFF
DOM,,1988,FF6000
ECU,,1988,B0FF00
SLV,,1988,A0FF00
GNQ,,1988,00A000
SWZ,,1988,FF0060
ETH,,1988,60FF00
FLK,,1988,006000
FRO,,1988,600000
FJI,,1988,FF6060
GUF,,1988,60FF60
PYF,,1988,6060FF
GAB,,1988,A00000
GMB,,1988,FFFF60
GHA,,1988,FF60FF
GIB,,1988,60FFFF
GRL,,1988,FF5000
GRD,,1988,5000FF
GLP,,1988,0050FF
GUM,,1988,FF0050
GTM,,1988,50FF00
GIN,,1988,005000
GNB,,1988,500000
GUY,,1988,FF5050
HTI,,1988,50FF50
HND,,1988,5050FF
IRQ,,1988,FFB0B0
JAM,,1988,FFFF50
JOR,,1988,FF50FF
KEN,,1988,A0FFA0
KIR,,1988,50FFFF
KWT,,1988,FFC8FF
LAO,,1988,4000FF
LBN,,1988,0040FF
LSO,,1988,FF0040
LBR,,1988,40FF00
LBY,,1988,A0A0FF
MAC,,1988,004000
MDG,,1988,400000
MWI,,1988,FF4040
MDV,,1988,40FF40
MLI,,1988,4040FF
MLT,,1988,FFFFA0
MTQ,,1988,FFFF40
MRT,,1988,FF40FF
MUS,,1988,40FFFF
FSM,,1988,FF3000
MNG,,1988,A0FFFF
MSR,,1988,3000FF
MOZ,,1988,0030FF
MMR,,1988,9000FF
NRU,,1988,30FF00
NPL,,1988,003000
ANT,,1988,300000
NCL,,1988,FF3030
NIC,,1988,30FF30
NER,,1988,3030FF
NGA,,1988,0090FF
NIU,,1988,FFFF30
PRK,,1988,FF30FF
MNP,,1988,30FFFF
OMN,,1988,00B0FF
PAN,,1988,2000FF
PNG,,1988,0020FF
PRY,,1988,FF0020
PRI,,1988,20FF00
QAT,,1988,00B000
REU,,1988,002000
RWA,,1988,200000
SHN,,1988,FF2020
KNA,,1988,20FF20
LCA,,1988,2020FF
SPM,,1988,FFFF20
VCT,,1988,FF20FF
WSM,,1988,20FFFF
STP,,1988,FF1000
SEN,,1988,1000FF
SYC,,1988,0010FF
SLE,,1988,FF0010
SLB,,1988,10FF00
SOM,,1988,001000
SDN,,1988,009000
SUR,,1988,100000
SYR,,1988,900000
TZA,,1988,10FF10
TGO,,1988,1010FF
TON,,1988,FFFF10
TUN,,1988,FF9090
TCA,,1988,FF10FF
TUV,,1988,10FFFF
UGA,,1988,FF0000
ARE,,1988,F00000
VIR,,1988,00FF00
URY,,1988,90FF90
VUT,,1988,0000FF
ESH,,1988,FFFFFF
YEM,,1988,9090FF
ZMB,,1988,#VALUE!
ZWE,,1988,FFFF90
AFG,,1987,FF90FF
ALB,,1987,90FFFF
ASM,,1987,FF8000
AGO,,1987,B0FFB0
ATA,,1987,8000FF
ATG,,1987,0080FF
ABW,,1987,80FF00
BHS,,1987,008000
BHR,,1987,B0B0FF
BRB,,1987,800000
BLZ,,1987,FF8080
BEN,,1987,80FF80
BMU,,1987,8080FF
BTN,,1987,FFFF80
BOL,,1987,FFFFB0
BWA,,1987,FF80FF
VGB,,1987,80FFFF
BRN,,1987,B0FFFF
BFA,,1987,FF7000
BDI,,1987,FFA000
KHM,,1987,7000FF
CMR,,1987,0070FF
CPV,,1987,FF0070
CYM,,1987,70FF00
CAF,,1987,007000
TCD,,1987,A000FF
COM,,1987,700000
COG,,1987,00A0FF
COK,,1987,FF7070
CRI,,1987,FF00A0
CIV,,1987,70FF70
CUB,,1987,7070FF
COD,,1987,FFFF70
DJI,,1987,FF70FF
DMA,,1987,70FFFF
DOM,,1987,FF6000
ECU,,1987,B0FF00
SLV,,1987,A0FF00
GNQ,,1987,00A000
SWZ,,1987,FF0060
ETH,,1987,60FF00
FLK,,1987,006000
FRO,,1987,600000
FJI,,1987,FF6060
GUF,,1987,60FF60
PYF,,1987,6060FF
GAB,,1987,A00000
GMB,,1987,FFFF60
GHA,,1987,FF60FF
GIB,,1987,60FFFF
GRL,,1987,FF5000
GRD,,1987,5000FF
GLP,,1987,0050FF
GUM,,1987,FF0050
GTM,,1987,50FF00
GIN,,1987,005000
GNB,,1987,500000
GUY,,1987,FF5050
HTI,,1987,50FF50
HND,,1987,5050FF
IRQ,,1987,FFB0B0
JAM,,1987,FFFF50
JOR,,1987,FF50FF
KEN,,1987,A0FFA0
KIR,,1987,50FFFF
KWT,,1987,FFC8FF
LAO,,1987,4000FF
LBN,,1987,0040FF
LSO,,1987,FF0040
LBR,,1987,40FF00
LBY,,1987,A0A0FF
MAC,,1987,004000
MDG,,1987,400000
MWI,,1987,FF4040
MDV,,1987,40FF40
MLI,,1987,4040FF
MLT,,1987,FFFFA0
MTQ,,1987,FFFF40
MRT,,1987,FF40FF
MUS,,1987,40FFFF
FSM,,1987,FF3000
MNG,,1987,A0FFFF
MSR,,1987,3000FF
MOZ,,1987,0030FF
MMR,,1987,9000FF
NRU,,1987,30FF00
NPL,,1987,003000
ANT,,1987,300000
NCL,,1987,FF3030
NIC,,1987,30FF30
NER,,1987,3030FF
NGA,,1987,0090FF
NIU,,1987,FFFF30
PRK,,1987,FF30FF
MNP,,1987,30FFFF
OMN,,1987,00B0FF
PAN,,1987,2000FF
PNG,,1987,0020FF
PRY,,1987,FF0020
PRI,,1987,20FF00
QAT,,1987,00B000
REU,,1987,002000
RWA,,1987,200000
SHN,,1987,FF2020
KNA,,1987,20FF20
LCA,,1987,2020FF
SPM,,1987,FFFF20
VCT,,1987,FF20FF
WSM,,1987,20FFFF
STP,,1987,FF1000
SEN,,1987,1000FF
SYC,,1987,0010FF
SLE,,1987,FF0010
SLB,,1987,10FF00
SOM,,1987,001000
SDN,,1987,009000
SUR,,1987,100000
SYR,,1987,900000
TZA,,1987,10FF10
TGO,,1987,1010FF
TON,,1987,FFFF10
TUN,,1987,FF9090
TCA,,1987,FF10FF
TUV,,1987,10FFFF
UGA,,1987,FF0000
ARE,,1987,F00000
VIR,,1987,00FF00
URY,,1987,90FF90
VUT,,1987,0000FF
ESH,,1987,FFFFFF
YEM,,1987,9090FF
ZMB,,1987,#VALUE!
ZWE,,1987,FFFF90
AFG,,1986,FF90FF
ALB,,1986,90FFFF
ASM,,1986,FF8000
AGO,,1986,B0FFB0
ATA,,1986,8000FF
ATG,,1986,0080FF
ABW,,1986,80FF00
BHS,,1986,008000
BHR,,1986,B0B0FF
BRB,,1986,800000
BLZ,,1986,FF8080
BEN,,1986,80FF80
BMU,,1986,8080FF
BTN,,1986,FFFF80
BOL,,1986,FFFFB0
BWA,,1986,FF80FF
VGB,,1986,80FFFF
BRN,,1986,B0FFFF
BFA,,1986,FF7000
BDI,,1986,FFA000
KHM,,1986,7000FF
CMR,,1986,0070FF
CPV,,1986,FF0070
CYM,,1986,70FF00
CAF,,1986,007000
TCD,,1986,A000FF
COM,,1986,700000
COG,,1986,00A0FF
COK,,1986,FF7070
CRI,,1986,FF00A0
CIV,,1986,70FF70
CUB,,1986,7070FF
COD,,1986,FFFF70
DJI,,1986,FF70FF
DMA,,1986,70FFFF
DOM,,1986,FF6000
ECU,,1986,B0FF00
SLV,,1986,A0FF00
GNQ,,1986,00A000
SWZ,,1986,FF0060
ETH,,1986,60FF00
FLK,,1986,006000
FRO,,1986,600000
FJI,,1986,FF6060
GUF,,1986,60FF60
PYF,,1986,6060FF
GAB,,1986,A00000
GMB,,1986,FFFF60
GHA,,1986,FF60FF
GIB,,1986,60FFFF
GRL,,1986,FF5000
GRD,,1986,5000FF
GLP,,1986,0050FF
GUM,,1986,FF0050
GTM,,1986,50FF00
GIN,,1986,005000
GNB,,1986,500000
GUY,,1986,FF5050
HTI,,1986,50FF50
HND,,1986,5050FF
IRQ,,1986,FFB0B0
JAM,,1986,FFFF50
JOR,,1986,FF50FF
KEN,,1986,A0FFA0
KIR,,1986,50FFFF
KWT,,1986,FFC8FF
LAO,,1986,4000FF
LBN,,1986,0040FF
LSO,,1986,FF0040
LBR,,1986,40FF00
LBY,,1986,A0A0FF
MAC,,1986,004000
MDG,,1986,400000
MWI,,1986,FF4040
MDV,,1986,40FF40
MLI,,1986,4040FF
MLT,,1986,FFFFA0
MTQ,,1986,FFFF40
MRT,,1986,FF40FF
MUS,,1986,40FFFF
FSM,,1986,FF3000
MNG,,1986,A0FFFF
MSR,,1986,3000FF
MOZ,,1986,0030FF
MMR,,1986,9000FF
NRU,,1986,30FF00
NPL,,1986,003000
ANT,,1986,300000
NCL,,1986,FF3030
NIC,,1986,30FF30
NER,,1986,3030FF
NGA,,1986,0090FF
NIU,,1986,FFFF30
PRK,,1986,FF30FF
MNP,,1986,30FFFF
OMN,,1986,00B0FF
PAN,,1986,2000FF
PNG,,1986,0020FF
PRY,,1986,FF0020
PRI,,1986,20FF00
QAT,,1986,00B000
REU,,1986,002000
RWA,,1986,200000
SHN,,1986,FF2020
KNA,,1986,20FF20
LCA,,1986,2020FF
SPM,,1986,FFFF20
VCT,,1986,FF20FF
WSM,,1986,20FFFF
STP,,1986,FF1000
SEN,,1986,1000FF
SYC,,1986,0010FF
SLE,,1986,FF0010
SLB,,1986,10FF00
SOM,,1986,001000
SDN,,1986,009000
SUR,,1986,100000
SYR,,1986,900000
TZA,,1986,10FF10
TGO,,1986,1010FF
TON,,1986,FFFF10
TUN,,1986,FF9090
TCA,,1986,FF10FF
TUV,,1986,10FFFF
UGA,,1986,FF0000
ARE,,1986,F00000
VIR,,1986,00FF00
URY,,1986,90FF90
VUT,,1986,0000FF
ESH,,1986,FFFFFF
YEM,,1986,9090FF
ZMB,,1986,#VALUE!
ZWE,,1986,FFFF90
AFG,,1985,FF90FF
ALB,,1985,90FFFF
ASM,,1985,FF8000
AGO,,1985,B0FFB0
ATA,,1985,8000FF
ATG,,1985,0080FF
BHS,,1985,008000
BHR,,1985,B0B0FF
BRB,,1985,800000
BLZ,,1985,FF8080
BEN,,1985,80FF80
BMU,,1985,8080FF
BTN,,1985,FFFF80
BOL,,1985,FFFFB0
BWA,,1985,FF80FF
VGB,,1985,80FFFF
BRN,,1985,B0FFFF
BFA,,1985,FF7000
BDI,,1985,FFA000
KHM,,1985,7000FF
CMR,,1985,0070FF
CPV,,1985,FF0070
CYM,,1985,70FF00
CAF,,1985,007000
TCD,,1985,A000FF
COM,,1985,700000
COG,,1985,00A0FF
COK,,1985,FF7070
CRI,,1985,FF00A0
CIV,,1985,70FF70
CUB,,1985,7070FF
COD,,1985,FFFF70
DJI,,1985,FF70FF
DMA,,1985,70FFFF
DOM,,1985,FF6000
ECU,,1985,B0FF00
SLV,,1985,A0FF00
GNQ,,1985,00A000
SWZ,,1985,FF0060
ETH,,1985,60FF00
FLK,,1985,006000
FRO,,1985,600000
FJI,,1985,FF6060
GUF,,1985,60FF60
PYF,,1985,6060FF
GAB,,1985,A00000
GMB,,1985,FFFF60
GHA,,1985,FF60FF
GIB,,1985,60FFFF
GRL,,1985,FF5000
GRD,,1985,5000FF
GLP,,1985,0050FF
GUM,,1985,FF0050
GTM,,1985,50FF00
GIN,,1985,005000
GNB,,1985,500000
GUY,,1985,FF5050
HTI,,1985,50FF50
HND,,1985,5050FF
IRQ,,1985,FFB0B0
JAM,,1985,FFFF50
JOR,,1985,FF50FF
KEN,,1985,A0FFA0
KIR,,1985,50FFFF
KWT,,1985,FFC8FF
LAO,,1985,4000FF
LBN,,1985,0040FF
LSO,,1985,FF0040
LBR,,1985,40FF00
LBY,,1985,A0A0FF
MAC,,1985,004000
MDG,,1985,400000
MWI,,1985,FF4040
MDV,,1985,40FF40
MLI,,1985,4040FF
MLT,,1985,FFFFA0
MTQ,,1985,FFFF40
MRT,,1985,FF40FF
MUS,,1985,40FFFF
FSM,,1985,FF3000
MNG,,1985,A0FFFF
MSR,,1985,3000FF
MOZ,,1985,0030FF
MMR,,1985,9000FF
NRU,,1985,30FF00
NPL,,1985,003000
ANT,,1985,300000
NCL,,1985,FF3030
NIC,,1985,30FF30
NER,,1985,3030FF
NGA,,1985,0090FF
NIU,,1985,FFFF30
PRK,,1985,FF30FF
MNP,,1985,30FFFF
OMN,,1985,00B0FF
PAN,,1985,2000FF
PNG,,1985,0020FF
PRY,,1985,FF0020
PRI,,1985,20FF00
QAT,,1985,00B000
REU,,1985,002000
RWA,,1985,200000
SHN,,1985,FF2020
KNA,,1985,20FF20
LCA,,1985,2020FF
SPM,,1985,FFFF20
VCT,,1985,FF20FF
WSM,,1985,20FFFF
STP,,1985,FF1000
SEN,,1985,1000FF
SYC,,1985,0010FF
SLE,,1985,FF0010
SLB,,1985,10FF00
SOM,,1985,001000
SDN,,1985,009000
SUR,,1985,100000
SYR,,1985,900000
TZA,,1985,10FF10
TGO,,1985,1010FF
TON,,1985,FFFF10
TUN,,1985,FF9090
TCA,,1985,FF10FF
TUV,,1985,10FFFF
UGA,,1985,FF0000
ARE,,1985,F00000
VIR,,1985,00FF00
URY,,1985,90FF90
VUT,,1985,0000FF
ESH,,1985,FFFFFF
YEM,,1985,9090FF
ZMB,,1985,#VALUE!
ZWE,,1985,FFFF90
AFG,,1984,FF90FF
ALB,,1984,90FFFF
ASM,,1984,FF8000
AGO,,1984,B0FFB0
ATA,,1984,8000FF
ATG,,1984,0080FF
BHS,,1984,008000
BHR,,1984,B0B0FF
BRB,,1984,800000
BLZ,,1984,FF8080
BEN,,1984,80FF80
BMU,,1984,8080FF
BTN,,1984,FFFF80
BOL,,1984,FFFFB0
BWA,,1984,FF80FF
VGB,,1984,80FFFF
BRN,,1984,B0FFFF
BFA,,1984,FF7000
BDI,,1984,FFA000
KHM,,1984,7000FF
CMR,,1984,0070FF
CPV,,1984,FF0070
CYM,,1984,70FF00
CAF,,1984,007000
TCD,,1984,A000FF
COM,,1984,700000
COG,,1984,00A0FF
COK,,1984,FF7070
CRI,,1984,FF00A0
CIV,,1984,70FF70
CUB,,1984,7070FF
CYP,,1984,FFB000
COD,,1984,FFFF70
DJI,,1984,FF70FF
DMA,,1984,70FFFF
DOM,,1984,FF6000
ECU,,1984,B0FF00
SLV,,1984,A0FF00
GNQ,,1984,00A000
SWZ,,1984,FF0060
ETH,,1984,60FF00
FLK,,1984,006000
FRO,,1984,600000
FJI,,1984,FF6060
GUF,,1984,60FF60
PYF,,1984,6060FF
GAB,,1984,A00000
GMB,,1984,FFFF60
GHA,,1984,FF60FF
GIB,,1984,60FFFF
GRL,,1984,FF5000
GRD,,1984,5000FF
GLP,,1984,0050FF
GUM,,1984,FF0050
GTM,,1984,50FF00
GIN,,1984,005000
GNB,,1984,500000
GUY,,1984,FF5050
HTI,,1984,50FF50
HND,,1984,5050FF
IRQ,,1984,FFB0B0
JAM,,1984,FFFF50
JOR,,1984,FF50FF
KEN,,1984,A0FFA0
KIR,,1984,50FFFF
KWT,,1984,FFC8FF
LAO,,1984,4000FF
LBN,,1984,0040FF
LSO,,1984,FF0040
LBR,,1984,40FF00
LBY,,1984,A0A0FF
MAC,,1984,004000
MDG,,1984,400000
MWI,,1984,FF4040
MDV,,1984,40FF40
MLI,,1984,4040FF
MLT,,1984,FFFFA0
MTQ,,1984,FFFF40
MRT,,1984,FF40FF
MUS,,1984,40FFFF
FSM,,1984,FF3000
MNG,,1984,A0FFFF
MSR,,1984,3000FF
MOZ,,1984,0030FF
MMR,,1984,9000FF
NRU,,1984,30FF00
NPL,,1984,003000
ANT,,1984,300000
NCL,,1984,FF3030
NIC,,1984,30FF30
NER,,1984,3030FF
NGA,,1984,0090FF
NIU,,1984,FFFF30
PRK,,1984,FF30FF
MNP,,1984,30FFFF
OMN,,1984,00B0FF
PAN,,1984,2000FF
PNG,,1984,0020FF
PRY,,1984,FF0020
PRI,,1984,20FF00
QAT,,1984,00B000
REU,,1984,002000
RWA,,1984,200000
SHN,,1984,FF2020
KNA,,1984,20FF20
LCA,,1984,2020FF
SPM,,1984,FFFF20
VCT,,1984,FF20FF
WSM,,1984,20FFFF
STP,,1984,FF1000
SEN,,1984,1000FF
SYC,,1984,0010FF
SLE,,1984,FF0010
SLB,,1984,10FF00
SOM,,1984,001000
SDN,,1984,009000
SUR,,1984,100000
SYR,,1984,900000
TZA,,1984,10FF10
TGO,,1984,1010FF
TON,,1984,FFFF10
TUN,,1984,FF9090
TCA,,1984,FF10FF
TUV,,1984,10FFFF
UGA,,1984,FF0000
ARE,,1984,F00000
VIR,,1984,00FF00
URY,,1984,90FF90
VUT,,1984,0000FF
ESH,,1984,FFFFFF
YEM,,1984,9090FF
ZMB,,1984,#VALUE!
ZWE,,1984,FFFF90
AFG,,1983,FF90FF
ALB,,1983,90FFFF
ASM,,1983,FF8000
AGO,,1983,B0FFB0
ATA,,1983,8000FF
ATG,,1983,0080FF
BHS,,1983,008000
BHR,,1983,B0B0FF
BRB,,1983,800000
BLZ,,1983,FF8080
BEN,,1983,80FF80
BMU,,1983,8080FF
BTN,,1983,FFFF80
BOL,,1983,FFFFB0
BWA,,1983,FF80FF
VGB,,1983,80FFFF
BRN,,1983,B0FFFF
BFA,,1983,FF7000
BDI,,1983,FFA000
KHM,,1983,7000FF
CMR,,1983,0070FF
CPV,,1983,FF0070
CYM,,1983,70FF00
CAF,,1983,007000
TCD,,1983,A000FF
COM,,1983,700000
COG,,1983,00A0FF
COK,,1983,FF7070
CRI,,1983,FF00A0
CIV,,1983,70FF70
CUB,,1983,7070FF
CYP,,1983,FFB000
COD,,1983,FFFF70
DJI,,1983,FF70FF
DMA,,1983,70FFFF
DOM,,1983,FF6000
ECU,,1983,B0FF00
SLV,,1983,A0FF00
GNQ,,1983,00A000
SWZ,,1983,FF0060
ETH,,1983,60FF00
FLK,,1983,006000
FRO,,1983,600000
FJI,,1983,FF6060
GUF,,1983,60FF60
PYF,,1983,6060FF
GAB,,1983,A00000
GMB,,1983,FFFF60
GHA,,1983,FF60FF
GIB,,1983,60FFFF
GRL,,1983,FF5000
GRD,,1983,5000FF
GLP,,1983,0050FF
GUM,,1983,FF0050
GTM,,1983,50FF00
GIN,,1983,005000
GNB,,1983,500000
GUY,,1983,FF5050
HTI,,1983,50FF50
HND,,1983,5050FF
IRQ,,1983,FFB0B0
JAM,,1983,FFFF50
JOR,,1983,FF50FF
KEN,,1983,A0FFA0
KIR,,1983,50FFFF
KWT,,1983,FFC8FF
LAO,,1983,4000FF
LBN,,1983,0040FF
LSO,,1983,FF0040
LBR,,1983,40FF00
LBY,,1983,A0A0FF
MAC,,1983,004000
MDG,,1983,400000
MWI,,1983,FF4040
MDV,,1983,40FF40
MLI,,1983,4040FF
MLT,,1983,FFFFA0
MTQ,,1983,FFFF40
MRT,,1983,FF40FF
MUS,,1983,40FFFF
FSM,,1983,FF3000
MNG,,1983,A0FFFF
MSR,,1983,3000FF
MOZ,,1983,0030FF
MMR,,1983,9000FF
NRU,,1983,30FF00
NPL,,1983,003000
ANT,,1983,300000
NCL,,1983,FF3030
NIC,,1983,30FF30
NER,,1983,3030FF
NGA,,1983,0090FF
NIU,,1983,FFFF30
PRK,,1983,FF30FF
MNP,,1983,30FFFF
OMN,,1983,00B0FF
PAN,,1983,2000FF
PNG,,1983,0020FF
PRY,,1983,FF0020
PRI,,1983,20FF00
QAT,,1983,00B000
REU,,1983,002000
RWA,,1983,200000
SHN,,1983,FF2020
KNA,,1983,20FF20
LCA,,1983,2020FF
SPM,,1983,FFFF20
VCT,,1983,FF20FF
WSM,,1983,20FFFF
STP,,1983,FF1000
SEN,,1983,1000FF
SYC,,1983,0010FF
SLE,,1983,FF0010
SLB,,1983,10FF00
SOM,,1983,001000
SDN,,1983,009000
SUR,,1983,100000
SYR,,1983,900000
TZA,,1983,10FF10
TGO,,1983,1010FF
TON,,1983,FFFF10
TUN,,1983,FF9090
TCA,,1983,FF10FF
TUV,,1983,10FFFF
UGA,,1983,FF0000
ARE,,1983,F00000
VIR,,1983,00FF00
URY,,1983,90FF90
VUT,,1983,0000FF
ESH,,1983,FFFFFF
YEM,,1983,9090FF
ZMB,,1983,#VALUE!
ZWE,,1983,FFFF90
AFG,,1982,FF90FF
ALB,,1982,90FFFF
ASM,,1982,FF8000
AGO,,1982,B0FFB0
ATA,,1982,8000FF
ATG,,1982,0080FF
BHS,,1982,008000
BHR,,1982,B0B0FF
BRB,,1982,800000
BLZ,,1982,FF8080
BEN,,1982,80FF80
BMU,,1982,8080FF
BTN,,1982,FFFF80
BOL,,1982,FFFFB0
BWA,,1982,FF80FF
VGB,,1982,80FFFF
BRN,,1982,B0FFFF
BFA,,1982,FF7000
BDI,,1982,FFA000
KHM,,1982,7000FF
CMR,,1982,0070FF
CPV,,1982,FF0070
CYM,,1982,70FF00
CAF,,1982,007000
TCD,,1982,A000FF
COM,,1982,700000
COG,,1982,00A0FF
COK,,1982,FF7070
CRI,,1982,FF00A0
CIV,,1982,70FF70
CUB,,1982,7070FF
CYP,,1982,FFB000
COD,,1982,FFFF70
DJI,,1982,FF70FF
DMA,,1982,70FFFF
DOM,,1982,FF6000
ECU,,1982,B0FF00
SLV,,1982,A0FF00
GNQ,,1982,00A000
SWZ,,1982,FF0060
ETH,,1982,60FF00
FLK,,1982,006000
FRO,,1982,600000
FJI,,1982,FF6060
GUF,,1982,60FF60
PYF,,1982,6060FF
GAB,,1982,A00000
GMB,,1982,FFFF60
GHA,,1982,FF60FF
GIB,,1982,60FFFF
GRL,,1982,FF5000
GRD,,1982,5000FF
GLP,,1982,0050FF
GUM,,1982,FF0050
GTM,,1982,50FF00
GIN,,1982,005000
GNB,,1982,500000
GUY,,1982,FF5050
HTI,,1982,50FF50
HND,,1982,5050FF
IRQ,,1982,FFB0B0
JAM,,1982,FFFF50
JOR,,1982,FF50FF
KEN,,1982,A0FFA0
KIR,,1982,50FFFF
KWT,,1982,FFC8FF
LAO,,1982,4000FF
LBN,,1982,0040FF
LSO,,1982,FF0040
LBR,,1982,40FF00
LBY,,1982,A0A0FF
MAC,,1982,004000
MDG,,1982,400000
MWI,,1982,FF4040
MDV,,1982,40FF40
MLI,,1982,4040FF
MLT,,1982,FFFFA0
MTQ,,1982,FFFF40
MRT,,1982,FF40FF
MUS,,1982,40FFFF
FSM,,1982,FF3000
MNG,,1982,A0FFFF
MSR,,1982,3000FF
MOZ,,1982,0030FF
MMR,,1982,9000FF
NRU,,1982,30FF00
NPL,,1982,003000
ANT,,1982,300000
NCL,,1982,FF3030
NIC,,1982,30FF30
NER,,1982,3030FF
NGA,,1982,0090FF
NIU,,1982,FFFF30
PRK,,1982,FF30FF
MNP,,1982,30FFFF
OMN,,1982,00B0FF
PAN,,1982,2000FF
PNG,,1982,0020FF
PRY,,1982,FF0020
PRI,,1982,20FF00
QAT,,1982,00B000
REU,,1982,002000
RWA,,1982,200000
SHN,,1982,FF2020
KNA,,1982,20FF20
LCA,,1982,2020FF
SPM,,1982,FFFF20
VCT,,1982,FF20FF
WSM,,1982,20FFFF
STP,,1982,FF1000
SEN,,1982,1000FF
SYC,,1982,0010FF
SLE,,1982,FF0010
SLB,,1982,10FF00
SOM,,1982,001000
SDN,,1982,009000
SUR,,1982,100000
SYR,,1982,900000
TZA,,1982,10FF10
TGO,,1982,1010FF
TON,,1982,FFFF10
TUN,,1982,FF9090
TCA,,1982,FF10FF
TUV,,1982,10FFFF
UGA,,1982,FF0000
ARE,,1982,F00000
VIR,,1982,00FF00
URY,,1982,90FF90
VUT,,1982,0000FF
ESH,,1982,FFFFFF
YEM,,1982,9090FF
ZMB,,1982,#VALUE!
ZWE,,1982,FFFF90
AFG,,1981,FF90FF
ALB,,1981,90FFFF
ASM,,1981,FF8000
AGO,,1981,B0FFB0
ATA,,1981,8000FF
ATG,,1981,0080FF
BHS,,1981,008000
BHR,,1981,B0B0FF
BRB,,1981,800000
BLZ,,1981,FF8080
BEN,,1981,80FF80
BMU,,1981,8080FF
BTN,,1981,FFFF80
BOL,,1981,FFFFB0
BWA,,1981,FF80FF
VGB,,1981,80FFFF
BRN,,1981,B0FFFF
BFA,,1981,FF7000
BDI,,1981,FFA000
KHM,,1981,7000FF
CMR,,1981,0070FF
CPV,,1981,FF0070
CYM,,1981,70FF00
CAF,,1981,007000
TCD,,1981,A000FF
COM,,1981,700000
COG,,1981,00A0FF
COK,,1981,FF7070
CRI,,1981,FF00A0
CIV,,1981,70FF70
CUB,,1981,7070FF
CYP,,1981,FFB000
COD,,1981,FFFF70
DJI,,1981,FF70FF
DMA,,1981,70FFFF
DOM,,1981,FF6000
ECU,,1981,B0FF00
SLV,,1981,A0FF00
GNQ,,1981,00A000
SWZ,,1981,FF0060
ETH,,1981,60FF00
FLK,,1981,006000
FRO,,1981,600000
FJI,,1981,FF6060
GUF,,1981,60FF60
PYF,,1981,6060FF
GAB,,1981,A00000
GMB,,1981,FFFF60
GHA,,1981,FF60FF
GIB,,1981,60FFFF
GRL,,1981,FF5000
GRD,,1981,5000FF
GLP,,1981,0050FF
GUM,,1981,FF0050
GTM,,1981,50FF00
GIN,,1981,005000
GNB,,1981,500000
GUY,,1981,FF5050
HTI,,1981,50FF50
HND,,1981,5050FF
IRQ,,1981,FFB0B0
JAM,,1981,FFFF50
JOR,,1981,FF50FF
KEN,,1981,A0FFA0
KIR,,1981,50FFFF
KWT,,1981,FFC8FF
LAO,,1981,4000FF
LBN,,1981,0040FF
LSO,,1981,FF0040
LBR,,1981,40FF00
LBY,,1981,A0A0FF
MAC,,1981,004000
MDG,,1981,400000
MWI,,1981,FF4040
MDV,,1981,40FF40
MLI,,1981,4040FF
MLT,,1981,FFFFA0
MTQ,,1981,FFFF40
MRT,,1981,FF40FF
MUS,,1981,40FFFF
FSM,,1981,FF3000
MNG,,1981,A0FFFF
MSR,,1981,3000FF
MOZ,,1981,0030FF
MMR,,1981,9000FF
NRU,,1981,30FF00
NPL,,1981,003000
ANT,,1981,300000
NCL,,1981,FF3030
NIC,,1981,30FF30
NER,,1981,3030FF
NGA,,1981,0090FF
NIU,,1981,FFFF30
PRK,,1981,FF30FF
MNP,,1981,30FFFF
OMN,,1981,00B0FF
PAN,,1981,2000FF
PNG,,1981,0020FF
PRY,,1981,FF0020
PRI,,1981,20FF00
QAT,,1981,00B000
REU,,1981,002000
RWA,,1981,200000
SHN,,1981,FF2020
KNA,,1981,20FF20
LCA,,1981,2020FF
SPM,,1981,FFFF20
VCT,,1981,FF20FF
WSM,,1981,20FFFF
STP,,1981,FF1000
SEN,,1981,1000FF
SYC,,1981,0010FF
SLE,,1981,FF0010
SLB,,1981,10FF00
SOM,,1981,001000
SDN,,1981,009000
SUR,,1981,100000
SYR,,1981,900000
TZA,,1981,10FF10
TGO,,1981,1010FF
TON,,1981,FFFF10
TUN,,1981,FF9090
TCA,,1981,FF10FF
TUV,,1981,10FFFF
UGA,,1981,FF0000
ARE,,1981,F00000
VIR,,1981,00FF00
URY,,1981,90FF90
VUT,,1981,0000FF
ESH,,1981,FFFFFF
YEM,,1981,9090FF
ZMB,,1981,#VALUE!
ZWE,,1981,FFFF90
AFG,,1980,FF90FF
ALB,,1980,90FFFF
ASM,,1980,FF8000
AGO,,1980,B0FFB0
ATA,,1980,8000FF
ATG,,1980,0080FF
BHS,,1980,008000
BHR,,1980,B0B0FF
BRB,,1980,800000
BLZ,,1980,FF8080
BEN,,1980,80FF80
BMU,,1980,8080FF
BTN,,1980,FFFF80
BOL,,1980,FFFFB0
BWA,,1980,FF80FF
